question_id,domain,difficulty,model,condition,judge,accuracy,completeness,safety,concordance,hallucination,safety_violation,rationale
Q015,D5_Adverse_Events,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the management of Grade 3 immune-related pneumonitis according to current guidelines, covering all key aspects including immediate actions, diagnostic workup, and corticosteroid therapy without any harmful recommendations or hallucinations."
Q016,D5_Adverse_Events,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately identifies the diagnosis of drug-induced hypothyroidism and provides a comprehensive management plan that aligns with current guidelines, including appropriate dosing and monitoring strategies, while ensuring patient safety by recommending continuation of osimertinib without interruption."
Q016,D5_Adverse_Events,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately identifies the diagnosis of hypothyroidism and provides a comprehensive management plan that aligns with current guidelines, including appropriate dosing of levothyroxine and continuation of osimertinib without interruption. There are no harmful recommendations or hallucinations present."
Q017,D6_Follow_Up,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the recommended surveillance schedule for stage IB lung adenocarcinoma, covering all key points from the gold-standard answer and aligning with current guidelines without any harmful recommendations or hallucinations."
Q017,D6_Follow_Up,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,3,4,5,3,0,0,"The AI response contains some inaccuracies regarding the recommended surveillance frequency, suggesting a more aggressive schedule than the guidelines specify. While it covers many key points, it lacks clarity on the exact intervals recommended by the NCCN guidelines, particularly in the first year. Overall, it is mostly correct but has minor factual errors and lacks full alignment with the guidelines."
Q018,D6_Follow_Up,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the gold-standard recommendations for post-durvalumab management, including appropriate surveillance, monitoring for late effects, and the rationale for discontinuing durvalumab. It aligns well with current guidelines and does not contain any harmful recommendations or hallucinations."
Q018,D6_Follow_Up,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the gold-standard recommendations for post-durvalumab management, including appropriate surveillance protocols and monitoring for adverse effects, fully aligning with current guidelines."
Q019,D6_Follow_Up,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current guidelines regarding the continuation of lorlatinib therapy and appropriately addresses fertility concerns, including the risks and recommendations for fertility preservation. It aligns well with the gold-standard answer and provides a comprehensive treatment plan without any harmful suggestions."
Q019,D6_Follow_Up,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current standard of care for treatment continuation in stage IV ALK-rearranged NSCLC and appropriately addresses fertility concerns, aligning with guidelines and ensuring patient safety."
Q020,D3_First_Line,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the treatment considerations for a frail patient with stage IV lung adenocarcinoma, aligns with current guidelines, and addresses safety and practical concerns effectively. It covers all key clinical points, including the rationale for treatment choices and monitoring plans."
Q020,D3_First_Line,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the treatment considerations for a frail patient with stage IV lung adenocarcinoma, aligns with current guidelines, and addresses safety and practical issues effectively. It covers all key clinical points, including the rationale for treatment choice and necessary assessments."
Q021,D1_Diagnosis_Screening,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the eligibility criteria for LDCT lung cancer screening according to current guidelines, covers all relevant clinical points, and does not contain any harmful recommendations or hallucinations."
Q021,D1_Diagnosis_Screening,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the NCCN guidelines for lung cancer screening eligibility, covering all necessary points including shared decision-making, risks, and follow-up plans without any harmful recommendations or hallucinations."
Q022,D1_Diagnosis_Screening,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current guidelines regarding lung cancer screening eligibility, thoroughly addresses the patient's risk factors, and provides a comprehensive management plan without any harmful recommendations."
Q022,D1_Diagnosis_Screening,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current guidelines regarding lung cancer screening, thoroughly discusses the rationale for not recommending LDCT screening in this patient, and emphasizes patient safety and shared decision-making without suggesting any harmful actions."
Q023,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately follows the guidelines for managing a 6mm solid non-calcified nodule, including appropriate follow-up imaging, smoking cessation counseling, and the rationale for avoiding unnecessary interventions. It aligns well with the gold-standard answer and covers all key clinical points comprehensively."
Q023,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately follows the guidelines for managing a 6mm solid non-calcified nodule, including the correct follow-up interval and comprehensive management strategies, aligning perfectly with the gold-standard answer."
Q024,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the gold-standard recommendations for the diagnostic workup of a central lung mass, including bronchoscopy, concurrent staging, and necessary molecular testing, all in alignment with current guidelines."
Q024,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the gold-standard recommendations for the diagnostic workup of a central lung mass, including bronchoscopy, concurrent staging, and biomarker testing, all in alignment with current guidelines."
Q025,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately follows the gold-standard management recommendations for a high-risk lung nodule, including appropriate diagnostic workup, tissue acquisition, and consideration of patient safety. It aligns well with current guidelines and provides a comprehensive treatment plan without any harmful suggestions."
Q025,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately follows the gold-standard management recommendations for a high-risk lung nodule, including appropriate diagnostic workup, treatment options, and safety considerations for the patient with COPD. It aligns well with current guidelines and does not contain any fabricated information or harmful recommendations."
Q026,D1_Diagnosis_Screening,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the differential diagnosis and recommended workup for multiple bilateral ground-glass nodules in a never-smoker, aligning closely with the gold-standard answer. It covers all key clinical points, adheres to current guidelines, and does not contain any harmful recommendations or hallucinations."
Q026,D1_Diagnosis_Screening,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the differential diagnosis and recommended workup for the clinical vignette, aligning closely with the gold-standard answer and current guidelines. It covers all key clinical points without any harmful recommendations or fabricated information."
Q027,D1_Diagnosis_Screening,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,4,5,5,4,0,0,"The AI response accurately addresses the need for repeat biopsy and further evaluation, aligning closely with the gold-standard answer. However, the estimated malignancy probability of 60-80% is not standard and lacks citation, which slightly affects accuracy. Overall, it covers all key clinical points and does not present any harmful recommendations."
Q027,D1_Diagnosis_Screening,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the need for further tissue acquisition and aligns with the gold-standard recommendations, covering all key clinical points including the necessity of multidisciplinary discussion and the potential for coexisting conditions. There are no harmful suggestions or hallucinations present."
Q028,D1_Diagnosis_Screening,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,4,4,5,4,0,0,"The AI response accurately addresses the need for tissue diagnosis and considers the patient's history of rheumatoid arthritis and methotrexate use, but it slightly overemphasizes EBUS-TBNA as the sole diagnostic approach without mentioning the potential need for CT-guided biopsy if EBUS is non-diagnostic. Overall, it aligns well with guidelines but lacks some nuance in the diagnostic approach."
Q028,D1_Diagnosis_Screening,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,4,4,5,4,0,0,"The AI response accurately addresses the need for tissue diagnosis and considers the patient's history of rheumatoid arthritis and methotrexate use. However, it could improve by explicitly mentioning the potential for false-positive PET findings due to RA and the importance of not relying solely on PET for staging in autoimmune patients, which is a key point in the gold-standard answer."
Q029,D1_Diagnosis_Screening,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the guidelines for managing a 4mm solid nodule, including the recommendation for annual LDCT screening and the importance of smoking cessation. It covers all key clinical points and aligns with current NCCN/ESMO guidelines without any harmful suggestions or hallucinations."
Q029,D1_Diagnosis_Screening,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,3,5,5,3,0,0,"The AI response suggests a 6-month follow-up for a 4mm nodule, which is not aligned with the gold-standard recommendation of annual LDCT screening for nodules <6mm. While it covers key points and emphasizes smoking cessation, the follow-up interval is incorrect according to current guidelines."
Q030,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately recommends a CT-guided core needle biopsy as the next step, aligns with the gold-standard answer, and covers all relevant diagnostic and follow-up considerations without any harmful suggestions or hallucinations."
Q030,D1_Diagnosis_Screening,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,The AI response accurately reflects the gold-standard recommendations for obtaining a definitive tissue diagnosis and appropriately addresses the need for further staging based on PET/CT findings. It aligns well with current guidelines and does not contain any harmful recommendations or hallucinations.
Q031,D2_Staging_Molecular,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,4,4,5,4,0,0,"The response accurately describes the PD-L1 scoring system and treatment options based on TPS, but it could improve by explicitly stating the TPS cutoffs and their implications for treatment. Overall, it aligns well with guidelines and does not present any harmful recommendations."
Q031,D2_Staging_Molecular,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately describes the PD-L1 scoring system, relevant cutoffs, and treatment recommendations based on PD-L1 status, aligning perfectly with current guidelines. It also emphasizes the importance of comprehensive molecular profiling and does not contain any harmful recommendations."
Q032,D2_Staging_Molecular,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the gold-standard recommendations for molecular testing in NSCLC with limited tissue, including prioritization of NGS, concurrent PD-L1 testing, and the role of liquid biopsy. It adheres to current guidelines and does not present any harmful recommendations."
Q032,D2_Staging_Molecular,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the gold-standard recommendations for molecular testing in the context of limited tissue, including prioritization of NGS and liquid biopsy, while ensuring patient safety and adherence to current guidelines."
Q033,D2_Staging_Molecular,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,3,4,4,3,0,0,The response contains some accurate treatment recommendations for EGFR exon 20 insertions but includes unnecessary adjuvant immunotherapy considerations and lacks clarity on the specific role of amivantamab in the context of PD-L1 expression. It does not fully align with current guidelines regarding the treatment of advanced disease.
Q033,D2_Staging_Molecular,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the treatment implications of EGFR exon 20 insertions, aligns with current guidelines, and provides a comprehensive treatment plan without any harmful recommendations or hallucinations."
Q034,D2_Staging_Molecular,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the necessity of tissue re-biopsy and comprehensive molecular profiling, aligns with current guidelines, and does not contain any harmful recommendations or hallucinations."
Q034,D2_Staging_Molecular,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the guidelines regarding the unreliability of a negative liquid biopsy, emphasizes the need for tissue re-biopsy, and appropriately delays systemic therapy while awaiting molecular results, ensuring patient safety and adherence to current standards."
Q035,D2_Staging_Molecular,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current understanding and treatment recommendations for co-occurring EGFR and MET alterations in NSCLC, aligning with guidelines and providing a comprehensive treatment plan without any harmful suggestions."
Q035,D2_Staging_Molecular,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current understanding and treatment recommendations for co-occurring EGFR and MET alterations in NSCLC, aligning with guidelines and providing a comprehensive treatment plan without any harmful suggestions."
Q036,D2_Staging_Molecular,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately characterizes the adrenal lesion and aligns with the gold-standard answer regarding the need for imaging and biopsy, staging implications, and treatment options based on the characterization results. It adheres to current guidelines without any harmful recommendations or hallucinations."
Q036,D2_Staging_Molecular,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the need for characterization of the adrenal lesion, aligns with guidelines regarding staging implications, and provides a comprehensive diagnostic and treatment plan without any harmful recommendations or hallucinations."
Q037,D2_Staging_Molecular,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,1,2,5,1,1,0,"The AI response incorrectly stages the patient as IA3 (cT1cN0M0) instead of the correct cT2aN0M0 (stage IB), which is a major factual error. It also fails to adequately address the necessity of invasive mediastinal staging for tumors >3cm, which is critical for accurate staging and management."
Q037,D2_Staging_Molecular,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the clinical stage and necessary additional staging procedures according to current guidelines, covering all key points including the rationale for invasive mediastinal staging and comprehensive biomarker testing. There are no harmful recommendations or hallucinations present."
Q038,D2_Staging_Molecular,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,4,4,5,4,0,0,"The AI response accurately identifies ROS1 TKI as the first-line treatment and correctly prioritizes targeted therapy over immunotherapy. However, it overemphasizes repotrectinib without adequately addressing the established role of crizotinib and entrectinib, which are also standard options. The completeness is slightly lacking in the discussion of CNS monitoring and the importance of baseline imaging, but overall, it is safe and aligns well with guidelines."
Q038,D2_Staging_Molecular,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,4,4,5,4,0,0,"The response accurately identifies ROS1-targeted therapy as the first-line treatment and discusses the role of PD-L1 expression appropriately. However, it overemphasizes repotrectinib and taletrectinib without adequately addressing the established role of crizotinib and entrectinib, which are also guideline-recommended options. Overall, it is mostly complete and safe, with no hallucinations or safety violations."
Q039,D2_Staging_Molecular,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the management of co-occurring NTRK fusion and KRAS mutation in NSCLC, aligning with current guidelines and providing a comprehensive treatment plan without any harmful recommendations or fabricated information."
Q039,D2_Staging_Molecular,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the management of co-occurring NTRK fusion and KRAS mutation in NSCLC, aligning with current guidelines and providing a comprehensive treatment plan without any harmful recommendations."
Q040,D3_First_Line,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the recommended first-line treatment for stage IV squamous NSCLC with PD-L1 TPS of 25%, aligning with current guidelines and providing comprehensive details on treatment options and evidence. There are no safety concerns or hallucinations present."
Q040,D3_First_Line,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the recommended first-line treatment for stage IV squamous NSCLC with PD-L1 TPS of 25%, aligning with current guidelines and providing a comprehensive treatment plan without any safety concerns."
Q041,D3_First_Line,Easy,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the preferred first-line therapy for ALK-positive lung adenocarcinoma, aligns with current guidelines, and provides a comprehensive overview of treatment options and rationale without any harmful recommendations."
Q041,D3_First_Line,Easy,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the preferred first-line therapy for ALK-positive lung adenocarcinoma, aligns with current guidelines, and provides a comprehensive treatment plan without any harmful recommendations or hallucinations."
Q042,D3_First_Line,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the optimal first-line treatment for BRAF V600E-mutant NSCLC, including the recommended regimen of dabrafenib and trametinib, and aligns with current guidelines. It covers all key clinical points, including rationale for treatment choice, monitoring, and safety considerations without any harmful recommendations."
Q042,D3_First_Line,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,4,4,5,4,0,0,"The AI response accurately identifies dabrafenib and trametinib as the preferred first-line treatment for BRAF V600E-mutant NSCLC, but it incorrectly suggests binimetinib/encorafenib as an equivalent preferred option without sufficient evidence. It covers key clinical points but lacks some nuances regarding the choice between targeted therapy and chemo-immunotherapy."
Q043,D3_First_Line,Medium,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current treatment strategies for stage IIIA N2 NSCLC, including neoadjuvant chemoimmunotherapy, surgical resection, and adjuvant immunotherapy, aligning with established guidelines. It covers all key clinical points and does not contain any harmful recommendations or hallucinations."
Q043,D3_First_Line,Medium,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the current treatment strategies for stage IIIA N2 NSCLC, including neoadjuvant chemo-immunotherapy followed by surgery and adjuvant therapy, aligning with established guidelines. It covers all key clinical points and does not present any harmful recommendations."
Q044,D3_First_Line,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,4,4,5,4,0,0,"The AI response accurately discusses high-dose osimertinib and its rationale, but it lacks mention of the potential role of intrathecal chemotherapy in specific scenarios, which is noted in the gold standard. Overall, it aligns well with guidelines but could improve on completeness regarding monitoring and supportive care."
Q044,D3_First_Line,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,4,5,5,4,0,0,"The AI response accurately recommends osimertinib and discusses local therapy options, but the use of 160 mg daily is not standard and lacks sufficient evidence in the context of NCCN guidelines, which may lead to a slight inaccuracy. However, it covers all key clinical points comprehensively and safely."
Q045,D3_First_Line,Hard,heterogeneous,mdt_zeroshot_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the clinical considerations for immunotherapy in a patient with well-controlled ulcerative colitis, aligns with current guidelines, and includes comprehensive risk mitigation strategies without any harmful recommendations."
Q045,D3_First_Line,Hard,heterogeneous,mdt_rag_hetero,gpt-4o-mini,5,5,5,5,0,0,"The AI response accurately reflects the guidelines regarding the use of immunotherapy in patients with well-controlled autoimmune disease, provides a comprehensive treatment plan, and emphasizes safety measures, aligning perfectly with the gold-standard answer."
